"","genus","Aging_16S_negative_CTRL_S48_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_100_S51_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_101_S54_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_102_S55_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_103_S69_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_104_S70_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_105_S82_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_106_S83_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_107_S85_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_108_S86_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_109_S87_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_200_S49_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_201_S50_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_202_S52_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_203_S53_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_204_S56_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_205_S65_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_206_S66_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_207_S71_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_208_S72_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_209_S84_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_300_S67_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_301_S68_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_302_S81_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_100_S59_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_101_S62_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_102_S63_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_103_S77_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_104_S78_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_105_S89_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_106_S90_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_107_S92_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_108_S93_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_109_S94_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_200_S57_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_201_S58_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_202_S60_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_203_S61_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_204_S64_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_205_S73_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_206_S74_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_207_S79_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_208_S80_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_209_S91_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_300_S75_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_301_S76_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_302_S88_L001.clean.fasta","Aging_16S_stool1_14_194J_100_S5_L001.clean.fasta","Aging_16S_stool1_14_194J_101_S11_L001.clean.fasta","Aging_16S_stool1_14_194J_102_S13_L001.clean.fasta","Aging_16S_stool1_14_194J_103_S25_L001.clean.fasta","Aging_16S_stool1_14_194J_104_S27_L001.clean.fasta","Aging_16S_stool1_14_194J_105_S35_L001.clean.fasta","Aging_16S_stool1_14_194J_106_S37_L001.clean.fasta","Aging_16S_stool1_14_194J_107_S41_L001.clean.fasta","Aging_16S_stool1_14_194J_108_S43_L001.clean.fasta","Aging_16S_stool1_14_194J_109_S45_L001.clean.fasta","Aging_16S_stool1_14_194J_200_S1_L001.clean.fasta","Aging_16S_stool1_14_194J_201_S3_L001.clean.fasta","Aging_16S_stool1_14_194J_202_S7_L001.clean.fasta","Aging_16S_stool1_14_194J_203_S9_L001.clean.fasta","Aging_16S_stool1_14_194J_204_S15_L001.clean.fasta","Aging_16S_stool1_14_194J_205_S17_L001.clean.fasta","Aging_16S_stool1_14_194J_206_S19_L001.clean.fasta","Aging_16S_stool1_14_194J_207_S29_L001.clean.fasta","Aging_16S_stool1_14_194J_208_S31_L001.clean.fasta","Aging_16S_stool1_14_194J_209_S39_L001.clean.fasta","Aging_16S_stool1_14_194J_300_S21_L001.clean.fasta","Aging_16S_stool1_14_194J_301_S23_L001.clean.fasta","Aging_16S_stool1_14_194J_302_S33_L001.clean.fasta","Aging_16S_stool2_14_194J_100_S6_L001.clean.fasta","Aging_16S_stool2_14_194J_101_S12_L001.clean.fasta","Aging_16S_stool2_14_194J_102_S14_L001.clean.fasta","Aging_16S_stool2_14_194J_103_S26_L001.clean.fasta","Aging_16S_stool2_14_194J_104_S28_L001.clean.fasta","Aging_16S_stool2_14_194J_105_S36_L001.clean.fasta","Aging_16S_stool2_14_194J_106_S38_L001.clean.fasta","Aging_16S_stool2_14_194J_107_S42_L001.clean.fasta","Aging_16S_stool2_14_194J_108_S44_L001.clean.fasta","Aging_16S_stool2_14_194J_109_S46_L001.clean.fasta","Aging_16S_stool2_14_194J_200_S2_L001.clean.fasta","Aging_16S_stool2_14_194J_201_S4_L001.clean.fasta","Aging_16S_stool2_14_194J_202_S8_L001.clean.fasta","Aging_16S_stool2_14_194J_203_S10_L001.clean.fasta","Aging_16S_stool2_14_194J_204_S16_L001.clean.fasta","Aging_16S_stool2_14_194J_205_S18_L001.clean.fasta","Aging_16S_stool2_14_194J_206_S20_L001.clean.fasta","Aging_16S_stool2_14_194J_207_S30_L001.clean.fasta","Aging_16S_stool2_14_194J_208_S32_L001.clean.fasta","Aging_16S_stool2_14_194J_209_S40_L001.clean.fasta","Aging_16S_stool2_14_194J_300_S22_L001.clean.fasta","Aging_16S_stool2_14_194J_301_S24_L001.clean.fasta","Aging_16S_stool2_14_194J_302_S34_L001.clean.fasta","Aging_16S_tongue_dorsum_sample_as_negative_CTRL_S47_L001.clean.fasta","Diaz_16S_Mock_community_Pool1_S95_L001.clean.fasta","Diaz_16S_Mock_community_Pool2_S96_L001.clean.fasta"
"100","Porphyromonas",0,0.0418319509556438,0.0237228420434527,0.00846679587881261,0.00328467153284671,0.144082084878848,0.139775325579083,0.012372459227123,0.000887190336449873,0.0502392344497608,0.00683772987368194,0.0283275606135577,0.0118251429679171,0.0934454863026292,0.0119663648124191,0.000335036435212329,0.115767212344325,0,0.0304611740321267,0,0.0166149272003848,0.0136175628380529,0.0155672257649644,0.0260576923076923,0.0439975289999314,0.0274895462288989,0.0106985263508451,0.000806126561870214,0.140977800265638,0.145229681978799,0.0180790960451977,0.00484695571343205,0.0536567164179104,0.00828930146880605,0.0281506581519614,0.0116009280742459,0.0905424252704588,0.0125219683655536,0.000484496124031008,0.115726523355423,0,0.0298156354286339,0.0833117219917012,0.0169421487603306,0.0122532683927198,0.0165043850562806,0.030594315245478,0.00613496932515338,0.0021978021978022,0.0011479173499508,0.00184647850171459,0.00332042058660764,0,0.000197355437142293,0.000389597740333106,0.000101543460601137,0,0.00108527131782946,0.00420340373180233,0.00148128198222462,0,0.00262714384851789,0.00428058547362607,0.00306229349665565,0.000669045495093666,0.00398847773099934,0.00254339670630126,0.00147574248293673,0.0023462880519793,0.00482456140350877,0.00829383886255924,0.00304187045210545,0.00328979196903726,0.00167759646179655,0.00332740075833785,0.000112492266156702,0.000219925225423356,0.000491400491400491,0.000392927308447937,0,0.000863972352884708,0.00466679111442972,0.000659775676270068,0,0.00296819787985866,0.00316674913409203,0.00244853088147112,0.000268636668905306,0.00257604280194194,0.00443736488792809,0.00216001382408847,0.00368932038834951,0.00507328072153325,0,0.0377651962919181,0.0440409503573498
"101","Prevotella",0.0666666666666667,0.229234282966703,0.219025249559601,0.197082525757421,0.198540145985401,0.116527771087239,0.103091758624118,0.0788141720896602,0.0181532791919743,0.141148325358852,0.174182171519056,0.131741712023751,0.0801589609382573,0.109487038058467,0.147800776196637,0.160147416031494,0.0839664760711208,0.0679780156204802,0.0369753497668221,0,0.257706265576494,0.248552338530067,0.148062804780022,0.0848076923076922,0.233646784267966,0.216741520830107,0.194363500124886,0.220475614671503,0.117386629561698,0.1,0.0790960451977401,0.013212934068123,0.133656716417911,0.182316156866547,0.134106607585038,0.0786542923433874,0.105733348411173,0.146309314586995,0.170058139534884,0.0851786002909326,0.0592042942848122,0.0341375348760873,0.147497406639004,0.257314049586777,0.244193796462445,0.148194185484428,0.0860981912144703,0.00833726600597766,0.00054945054945055,0.00541161036405378,0.00276971775257188,0.00022136137244051,0.0042802432980401,0.00197355437142293,0.00155839096133242,0.00253858651502843,0.000423370025402202,0.00465116279069767,0.0129177773221243,0.00161594398060867,0.000272553829381303,0.312679686725488,0.071941452637393,0.0454508824240471,0.00691347011596789,0.00232661200974961,0.0112545304253831,0.0190001844678104,0.00938515220791722,0.00942982456140351,0.0078001579778831,0.000894667780031015,0.00522496371552976,0.00137257892328809,0.000309525651938404,0.00455593677934642,0.00131955135254014,0.00176904176904177,0.000916830386378521,0.000142450142450142,0.00787174810406066,0.016800448011947,0.00164943919067517,0.000790603117235148,0.477879858657244,0.0621474517565562,0.0450729562262643,0.00658159838817999,0.00485484989596751,0.011605415860735,0.023241748747192,0.00844660194174757,0.0107807215332582,0.0769230769230769,0.012381011634418,0.0142939926598416
"102","Propionibacterium",0,0,0,0,0,0,0.000198826921165126,0.00032136257732787,0.00341227052480721,0.000119617224880383,7.19761039334941e-05,0.00037110341415141,0.000193854802752738,9.19286633572348e-05,0,0.000251277326409247,0.000234980809900525,0.000867804454729534,7.40247242579021e-05,0,4.37234926325915e-05,0,5.35876962649376e-05,0.000288461538461538,6.86388907955247e-05,0,4.16285072017317e-05,0,0,0,0.000282485875706215,0.00630768209282252,0,0,0.000390981363221686,0.000232018561484919,0.000150778393456218,0,0.000484496124031008,0.000161629222563439,0,0.000164122763827343,0.000713174273858921,0,0,0.000103584006629376,0.000103359173126615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227557173739902,0,0,0,0,0.0150563056056741,0.0146803167857833
"103","Pseudochrobactrum",0,0,0.000117439812096301,0,0,0,9.94134605825629e-05,0.000401703221659838,0,0,0,0.00074220682830282,0.000387709605505476,0,0,0.000167518217606165,0,0,0,0,0,0,0,0.00163461538461538,0.000137277781591049,7.7435341489856e-05,4.16285072017317e-05,0,0,0,0.000282485875706215,0,0,9.69508943720006e-05,0.00156392545288675,0.000232018561484919,0,0,0.000645994832041344,0,0,0,0,0,0,0,0.00217054263565891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104","Pseudoflavonifractor",0,0,0,0,0,0,0,0,0.000341227052480721,0,7.1976103933494e-05,0,0,0,0,0,0,0,0,0.307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84754471860003e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000629227623092653,0.000627943485086342,0.00065595277140046,0.00171458718016355,0,0.0093489524667718,0.000197355437142293,0.00613616441024642,0.000101543460601137,0.00338696020321761,0.00418604651162791,0.00194791880254255,0.00875302989496364,0.00136276914690651,0,0.00207125103562552,0.00064469336771698,0.000223015165031222,0.000553955240416574,0.000890188847205443,0.00129127467256964,0.00150403080255084,0,0.00098736176935229,0.000477156149349875,9.67585873246251e-05,0.000610035077016928,0.000154762825969202,0.00517464424320828,0.000879700901693424,0.00461916461916462,0.00045841519318926,0.00320512820512821,0.00729576653547087,0.00214672391263767,0.00934682208049263,0.00395301558617574,0,0.00197921820880752,0.000749550269838097,0.000805910006715917,0.000693549985138215,0.000455114347479804,0.00112320718852601,0.00194174757281553,0.000140924464487035,0,0,0
"105","Pseudomonas",0,0,0,0,0,0,0,0,6.82454104961441e-05,0.000119617224880383,3.5988051966747e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000597569882477923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131891321551042,0,0.000168956972291057,0,0.00321418135774812,0.000203086921202275,0,0.000155038759689922,0.000820176337912651,0,0,0,0,8.05866709646224e-05,0,0.000110791048083315,6.35849176575316e-05,0.000184467810367091,6.01612321020335e-05,0,0,0,9.67585873246251e-05,0,0,0.000281230665391754,0,0.00628992628992629,0.000261951538965291,0.00056980056980057,0.000287990784294903,0.000466679111442972,0.000439850450846712,0.000112943302462164,0,0.000296882731321128,0.000149910053967619,0,0,0.000227557173739902,0.000259201658890617,9.70873786407767e-05,0,0,0,0
"106","Ralstonia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000314613811546327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000446118766729454,0,8.05866709646224e-05,0,0,0,0.000184467810367091,0,0.000767543859649123,0.000197472353870458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000141342756183746,0,0.000299820107935239,0,0,0,0.000259201658890617,0,0.000140924464487035,0,0,0
"107","Roseburia",0,0.000480827022478663,0,0,0,0,9.94134605825629e-05,0,0.00129666279942674,0,0.000647784935401446,0,0.00135698361926917,0,0,0,7.83269366335083e-05,0.000289268151576512,0.000111037086386853,0,4.37234926325915e-05,0,2.67938481324688e-05,9.61538461538462e-05,0.000205916672386574,0,0,0,0,0.000176678445229682,0,0.000929553150521214,0,0.000436279024674003,0,0.00116009280742459,0,0.000219683655536028,0.000322997416020672,0.000242443833845159,0.000473634354278497,0.000109415175884895,0,0,0,3.45280022097921e-05,0,0.00188768286927796,0.0486656200941915,0.0208265004919646,0.0138485887628594,0.0180409518539015,0.0023090786213111,0.00907835010854549,0,0.000507717303005686,0.0165114309906859,0.00418604651162791,0.00358827147836785,0.021680581739833,0.0198964295448351,0.00783186279369486,0.0125655896161282,0.00265936014183254,0.00602140945584299,0.0310214934633282,0.0024162268709862,0.00387382401770891,0.0163036938996511,0.0012061403508772,0.00325829383886256,0.0424072527734701,0.0316400580551524,0.0118956840018301,0.039774046274085,0.00584959784014849,0.00689099039659849,0,0.000392927308447937,0.0163817663817664,0.00422386483632524,0.00242673137950345,0.0254013635363976,0.00756720126496499,0.0114487632508834,0.016328550222662,0.00279832100739556,0.00698455339153795,0.0198157138610919,0.00375469336670839,0.00285121824779678,0.0513592233009709,0.00112739571589628,0,6.22161388664219e-05,0.000193162062970833
"108","Rothia",0.0666666666666667,0.0125015025844453,0.00634174985320023,0.00346832602264613,0.0164233576642336,0.0105014692422564,0.00169002882990356,0.108299188559492,0.168497918514979,0.00394736842105263,0.0298700831324001,0.0760761999010391,0.0230687215275759,0.107924250781393,0.0346054333764553,0.0363514532205378,0.0101041748257226,0.120335551055829,0.0188392923236361,0.0384615384615385,0.020768659000481,0.022271714922049,0.042066341567976,0.378365384615385,0.013727778159105,0.00480099117237107,0.00470402131379569,0.0141072148327288,0.0106255138827399,0.00176678445229682,0.109604519774011,0.15536816944426,0.00432835820895523,0.0300547772553202,0.069855336895608,0.0180974477958237,0.109955143427947,0.0358084358523726,0.0377906976744186,0.00759657346048165,0.118566466687717,0.0200229771869359,0.10885632780083,0.0215702479338843,0.0221481671366317,0.0413300186451212,0.365167958656331,0,0.000156985871271586,0,0,0,0,0,0,0,0.000423370025402202,0,0,0,0,0,0.00124275062137531,0,0.000223015165031222,0,0,0.00147574248293673,0,0.000109649122807018,0,0.000178933556006203,9.67585873246251e-05,0,0,0,0,0,0,0,0,9.33358222885944e-05,0.000109962612711678,0,0,0,4.99700179892065e-05,0,0,0.000113778586869951,0,0,0,0,0.00790144963603558,0.00869229283368746
"109","Ruminococcus",0,0.0174299795648516,0.00704638872577804,0.0044884219116597,0.0156934306569343,0.0185461727443519,0.00467243264738045,0.0262713906965534,0.108714938920357,0.0173444976076555,0.0191816316982762,0.0632112815437902,0.0465251526606572,0.0173745173745174,0.0588615782664942,0.0314096658011558,0.0133155792276964,0.126120914087359,0.00381227329928196,0,0.00555288356433912,0.00967228762328985,0.0312416269224585,0.0917307692307692,0.0146887226302423,0.00789840483196531,0.00358005161934892,0.0209592906086256,0.0159382708241098,0.003886925795053,0.0225988700564972,0.106035455813027,0.0165671641791045,0.0189054244025401,0.0591685129675485,0.0436194895591647,0.0195634965509443,0.054261862917399,0.0364987080103359,0.0131727816389203,0.11319861067256,0.0034465780403742,0.00914159751037344,0.00528925619834711,0.0104075877980005,0.0324908500794144,0.0864082687338502,0.0160453043888627,0.00989010989010989,0.0652673007543456,0,0.00276701715550636,0,0,0.0049673711892471,0.0196994313566206,0,0.00186046511627907,0.0539265942177568,0.000538647993536224,0,0.014721919302072,0.00414250207125104,0.0116044806189057,0.0675735950044603,0.0610458674939064,0.00101735868252051,0.0140195535878989,0.0549873661412586,0.00800438596491228,0.0226105845181674,0.007634498389598,0.0754716981132076,0,0.00417859630116846,0.000112492266156702,0,0.00314496314496315,0.014407334643091,0,0.00249592013055582,0.0517080455478813,0.000659775676270068,0.000112943302462164,0.00706713780918728,0.00188025729836714,0.0116430141914852,0.0455339153794493,0.0561775487961954,0.00182045738991921,0.0103680663556247,0.0613592233009708,0.0100056369785795,0,0,0.000193162062970833
"110","Ruminococcus2",0,0,0,0,0,0,0,0,0.00723401351259128,0.000119617224880383,7.19761039334941e-05,0.00012370113805047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00717083858973508,0.000149253731343284,0.000193901788744001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235960358659745,0,0.000983929157100689,0.00356106568187813,0,0.0544604640684839,0.00157884349713835,0.0716859842212915,0.00243704305442729,0.00338696020321761,0.00170542635658915,0.00215296288702071,0.000807971990304336,0.00163532297628782,0.00272628135223555,0.000552333609500138,0.000886453380610847,0.00111507582515611,0.000886328384666519,0.00546830291854772,0.002029145914038,0.0019853206593671,0.0018640350877193,0.00128357030015798,0,0.00106434446057088,0.00167759646179655,0.000154762825969202,0.0892063670622645,0.000293233633897808,0.0997542997542998,0.00216110019646365,0.00242165242165242,0.00191993856196602,0.00242673137950346,0.000769738288981746,0.00248475265416761,0.000848056537102474,9.8960910440376e-05,0.000899460323805717,0.00120886501007388,0.000297235707916378,0.0112640801001252,0.00120960774148955,0.00184466019417475,0.00211386696730552,0,0,0
"111","Saccharibacteria_genera_incertae_sedis",0,0.102656569299195,0.058954785672343,0.104355809446088,0.00328467153284671,0.0335757984488655,0.11015011432548,0.0769663372700248,0.00423121545076094,0.0645933014354067,0.106704574081405,0.0926521523998021,0.299117960647475,0,0.0899094437257438,0.189295585894966,0.10738623012454,0.000144634075788256,0.0958990302761122,0,0.0526430851296402,0.055042952593064,0.0367611596377472,0.00605769230769231,0.111263641979546,0.0610964844354964,0.107235034551661,0.00382910116888351,0.0329517424577825,0.102120141342756,0.0703389830508475,0.0065068720536485,0.0687313432835821,0.100344175675021,0.0977453408054216,0.319489559164733,0,0.0975395430579965,0.180717054263566,0.108453208340068,0.000157878118092832,0.0942611740248373,0.0081042531120332,0.0488842975206612,0.0568059471930274,0.0381189144396106,0.0070284237726098,0,0.00400313971742543,0,0.000131891321551042,0.00166021029330382,0.00236539761207479,0.00138148805999605,0.00282458361741502,0.0193948009748172,0.00931414055884843,0.00527131782945736,0.000512610211195407,0.00188526797737678,0.000136276914690651,0.00168533756320016,0,0.0093480538318962,0,0,0.00222547211801361,0.0153108282604685,0.000421128624714234,0,0.000197472353870458,0.00459262793749254,9.67585873246251e-05,0,0.00224406097655343,0.00208110692389898,0.000586467267795616,0.00235872235872236,0.0148657498362803,0.0124643874643874,0.00460785254871844,0.000280007466865783,0.00241917747965692,0,0.00098939929328622,0.000296882731321128,0.0100439736158305,0,9.90785693054592e-05,0.00113778586869951,0.0131328840504579,0,0.000493235625704623,0,0,0
"112","Schlegelella",0,0.000961654044957327,0.0112742219612449,0.00336631643374477,0,0,0.000397653842330252,0.00281192255161886,0,0.00681818181818182,0.0206571418289128,0,9.69274013763691e-05,0,0,0,0.000156653873267017,0.0409314434480764,0.0303131245836109,0.0384615384615385,0.00148659874950811,0.02271714922049,0.0172552381973099,0,0.00116686114352392,0.00875019358835372,0.00362168012655066,0,6.32471064448801e-05,0.000176678445229682,0.00310734463276836,0,0.00761194029850746,0.0178874400116341,0,0,0,0,0,0.000646516890253758,0.0356804546889801,0.0276820394988785,0.0252204356846473,0.00107438016528926,0.0223019738528582,0.0152613769767281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192870030485908,0.00347691713347499
"113","Schwartzia",0,0,0,0.000102009588901357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46268656716418e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118965004461188,0,0,0,0,0.00457811407134228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000989399293286219,0,0,0,0,0.00455114347479804,0,0,0,0,0,0
"114","Selenomonas",0,0.00877509316023561,0.00199647680563711,0.00326430684484342,0.00656934306569344,0.00361289079435426,0.00288299035689433,0.00176749417530329,0.00102368115744216,0.0294258373205741,0.00597401662648,0.00136071251855517,0.00484637006881845,0.000827357970215113,0,0.0134852165172962,0.0127672906712619,0,0.00177659338218965,0,0.0118927899960649,0.00159083678014636,0.00104496007716628,0.000480769230769231,0.00679525018875695,0.00170357751277683,0.00308050953292815,0.00725513905683193,0.00335209664157864,0.00335689045936395,0.0019774011299435,6.63966536086581e-05,0.0285074626865671,0.00688351350041204,0.00247621530040401,0.00324825986078886,0.000263862188548381,0,0.0148578811369509,0.0109907871343139,0,0.00186005799004322,0.00311203319502075,0.0123553719008264,0.00128172263522174,0.00120848007734273,0.000310077519379845,0.00047192071731949,0.000627943485086343,0,0.00065945660775521,0.000664084117321527,0.000394232935345799,0.00118413262285376,0.000779195480666212,0.00335093419983753,0.000423370025402202,0.00124031007751938,0.000922698380151732,0.00148128198222462,0.00218043063505042,0.00490730643402399,0.00276166804750069,0.00185349343218631,0.000892060660124889,0.00276977620208287,0.00158962294143829,0.00221361372440509,0.0025267717482854,0.000219298245614035,0.00306082148499211,0.000656089705356078,0.000290275761973875,0.000305017538508464,0.00108333978178441,0.00101243039541031,0.000659775676270068,0.00176904176904177,0.00235756385068763,0.00163817663817664,0.00220792934626092,0.000840022400597349,0.00131955135254014,0.00643776824034335,0.00508833922261484,0.000890648193963384,0.00254847091744953,0.000268636668905306,0.000990785693054592,0.00204801456365912,0.00302401935372386,0.00485436893203884,0.00056369785794814,0,0,0
"115","Simonsiella",0,0,0,0.000102009588901357,0,0.000240859386290284,0,0,0,0.000239234449760766,0,0.00037110341415141,0,0,0,0,0,0,0.000444148345547413,0,0,0,0,0,0,0,0.000166514028806927,0,0.00012649421288976,0,0,0,0.000522388059701492,0,0.000260654242147791,0,0,0,0,0,0,0.000382953115597133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116","Skermanella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000198275007435313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000141342756183746,0,0,0,0,0,0,0,0,0,0,0
"117","Slackia",0,0,0,0,0,0,0,0,0.00156964444141132,0,0,0,0,0,0,0.000753831979227741,7.83269366335083e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000464776575260607,0,0,0,0,0,0.000219683655536028,0.00193798449612403,0,0,0,0,0,0,3.45280022097921e-05,0,0,0,0,0,0,0.000281594953818428,0.000394710874284587,0.000486997175416383,0,0,0,0,0.000403985995152168,0,0,0,0,0,0,0,0,0,0,9.87361769352291e-05,0,0,0,7.73814129846011e-05,0.00067495359694021,0.000146616816948904,0.000786240786240786,0,0,0,9.33358222885944e-05,0.000329887838135034,0,0,0,0,0.000402955003357958,9.90785693054592e-05,0.000113778586869951,0,0,0,0,0,0
"118","Sneathia",0,0.000120206755619666,0.000469759248385203,0.000204019177802713,0,0,0,0,0,0,0,0,0,0,0,0,0.00133155792276964,0.0013017066820943,3.70123621289511e-05,0,0,0.000127266942411709,0,0,6.86388907955247e-05,0.000619482731918848,8.32570144034635e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000969775335380637,0.000157878118092832,0.000273537939712238,0,0,5.12689054088695e-05,0,0,0,0,0,0,0.000553403431101273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00069643271686141,0,0,0,0,0,0,0,0,0.000112943302462164,0,0,0,0,0,0,0,0,0,0,0,0
"119","Solobacterium",0,0.00829426613775694,0.000587199060481503,0.00285626848923799,0.00182481751824818,0.00245676574016089,0.000298240381747689,0.00184783481963525,0,0.00155502392344498,0.000899701299168676,0.00086590796635329,0.000872346612387322,0.000735429306857878,0.00129366106080207,0.000753831979227741,0.00211482728910472,0,0.000518173069805315,0,0.00087446985265183,0.00216353802099905,2.67938481324688e-05,9.61538461538462e-05,0.00871713913103164,0.00100665943936813,0.00312213804012988,0.00261991132607819,0.00303586110935425,0.000353356890459364,0.00112994350282486,0,0.00141791044776119,0.000872558049348005,0.00143359833181285,0.00208816705336427,0.000716197368917034,0.000659050966608084,0.00113049095607235,0.00137384839178924,0,0.0010394441709065,0.000389004149377593,0.000785123966942149,0.00287105870289669,0,0.00041343669250646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.59969280983009e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120","Soonwooa",0,0.000480827022478663,0.000939518496770405,0.00112210547791492,0,0.00231225010838672,0.00129237498757332,0.00281192255161886,0,0.000478468899521531,0.0023752114298053,0.00222662048490846,0.0028108946399147,0.00170068027210884,0,0,0.00117490404950262,0.00231414521261209,0.0050706936116663,0,0.000349787941060732,0.00127266942411709,0.0021435078505975,9.61538461538462e-05,0.000411833344773149,0.00147127148830726,0.00233119640329698,0,0.00177091898045664,0.00265017667844523,0.00225988700564972,0,0.00126865671641791,0.00344175675020603,0.00208523393718233,0.00255220417633411,0.00196011911493083,0.000219683655536028,0,0.00202036528204299,0.00205241553520682,0.00415777668362602,0.000129668049792531,0.000619834710743802,0.00102537810817739,0.00241696015468545,0.00020671834625323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01612321020335e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
